date,ws_max,ws_mean,blh_mean,blh_min,rh_mean,t2m_mean,sp_mean,tcwv_mean,sm_mean,soilt_mean,ustar_max,precip_sum,precip_7d
2013-02-25,0.5,0.389025960990167,159.76287905762598,64.30439467664968,61.555615675603754,283.363877915298,100707.39251690407,20.16036861045585,0.07689724427439408,278.0105867805417,0.04346313727868163,0.0005789500785023713,0.009201868795720066
2013-02-26,0.5,0.33001758424389926,150.0,47.9236832816284,49.60513904249149,284.9454858400193,100374.48389632843,16.195218956758985,0.09283333105244788,279.8157518237363,0.0755349387226384,0.00037231995785039755,0.008297646600560007
2013-02-27,0.5,0.37401982578065884,370.5049933629996,168.65200964587373,50.38735152526007,288.47655206710607,101007.03212239638,21.72297347060818,0.103977640874035,285.9583573590144,0.056051171739591385,0.0005455492378992338,0.00673248774068113
2013-02-28,2.2063733614091907,1.4238262649429638,491.08541294585837,127.1842065904233,28.83227231533723,284.3149083545873,100704.88231399635,19.41703352152949,0.10052822629989822,281.18499898404195,0.18823654483621358,0.0011215130588466732,0.007039823040046512
2013-03-01,0.5,0.2843078856575361,150.0,55.182532358493006,48.082600572677414,284.6176748205555,100856.04340618997,18.35919650662496,0.06861531668943742,279.8784979486782,0.07217097900395063,0.0002579153207760588,0.006453660904044062
2013-03-02,0.5,0.32400626801690935,157.01885125636738,57.83286752956804,47.81781555811174,288.78905774965506,100482.71266976913,7.527992038654455,0.10641181374784575,285.81145744431416,0.04539363421457798,0.0006535485211875633,0.0062344983502595624
2013-03-03,0.5,0.33314475064274823,150.0,62.23295619861191,49.77026768999115,286.2420051274312,100071.34689391092,17.238898758976646,0.05922464638759836,279.82974606914445,0.04196408348281868,0.0004125184787468078,0.003699837531866086
2013-03-04,0.5,0.3341164707061406,458.4577139009575,177.34510034661645,39.383831375084945,282.57445264569486,100680.60209113921,13.551839524034401,0.10984109423553391,279.76373241011447,0.0538072843280995,3.152989473502737e-05,0.003942314653809106
2013-03-05,0.5,0.34377915953531646,625.9002748477058,233.20369014872634,37.40362058757526,287.5521967627151,100812.45286974518,15.319450862159252,0.08012440502096843,280.33184226440557,0.07338247762065495,7.452763944319389e-06,0.003394894470041762
2013-03-06,0.5,0.3578387451335864,752.6126971004749,197.32705456231636,49.41119280384772,285.6843865215825,100376.41837326148,15.991455534221739,0.09390796645216201,281.0426105132012,0.06877215371507395,0.0014747744721405813,0.0030300272761356836
2013-03-07,1.2466811550186816,0.9476811217291727,414.61604096190916,129.49189038381823,43.09588615168561,285.63090801683705,101066.58665123636,10.251136413268384,0.08806960010823665,282.3869879260939,0.11139898541775664,0.00033600984325083154,0.003959252510377031
2013-03-08,0.5,0.35204416944617983,1184.5625053273147,397.7610086419638,40.18403204745478,284.41147941288557,101381.34282335782,18.05250609889918,0.09251829341500359,279.15982310829924,0.06888739262822174,0.0004590486478111939,0.003173749294781189
2013-03-09,0.5,0.31870771848134777,594.4158098172211,207.87266745178795,37.55042657117214,282.0902130120664,100823.17250073893,17.024994935691947,0.06378025925173476,275.6230052946881,0.051576417548594156,0.0008590472855856496,0.0033748826218163246
2013-03-10,0.7071806323087662,0.5063408235242285,650.3262459733996,184.1177421673459,36.86103391307723,283.85597451497097,100755.66805174535,15.698424599299887,0.07869033187741628,278.6643445752658,0.10695860107710131,5.096438102289622e-06,0.003580381386214411
2013-03-11,0.5,0.3249142947228578,540.5764925785069,217.24687640982873,34.70257858837665,284.2076680745773,100287.86276719734,13.731915284709117,0.05795317639870953,277.39953415094766,0.06640801227139825,0.0001156734732892654,0.003172959345569893
2013-03-12,0.5,0.35183552408539,311.9746069794206,109.91633944694978,48.755515239878505,286.2598720722443,100922.1180062913,16.380047199455348,0.064139445253811,281.008893124191,0.07895242478437664,0.00012001963847594185,0.0032571029241241305
2013-03-13,0.5,0.3539992163004624,174.5911605738273,80.96072141827761,39.09653055243165,287.77508460037336,99912.41473073527,15.74838001247733,0.08832085967711209,284.0502120193823,0.05118290930868384,1.4628032414395057e-05,0.0033696697986557536
2013-03-14,1.1592830587551215,0.7515093952828837,706.8052851241802,299.0585184947801,29.64284810413321,283.03277980904153,101100.82272477708,16.415563774207296,0.060236894449686704,279.40027933301093,0.09285951761166862,0.0006462323270617976,0.0019095233589295668
2013-03-15,0.5,0.305589014838599,150.0,46.613280560698854,48.036102633239366,280.38921392874,100250.70353196445,15.617377987997031,0.08953167501686178,274.7430515437841,0.05800162636244609,0.0009461133405046743,0.002219745842740533
2013-03-16,0.5,0.34700627315335875,150.0,49.64762158412468,50.173776065576945,282.6633959019258,100097.86166368322,16.54023490697726,0.08624353724657098,280.58144206986674,0.045847999377669646,9.228749770404667e-05,0.0027068105354340136
2013-03-17,0.5,0.3697446314688121,569.2052937665707,144.53750300928917,29.197296914349103,283.28178774453613,100502.1502704376,16.837845450422577,0.10730959230752189,278.8978621852495,0.04545168868907314,0.0011251248719146385,0.0019400507475524104
2013-03-18,0.5,0.31803624904257344,150.0,40.99121309574174,42.14912063495811,284.3432036907729,99956.72364856473,20.089420241168018,0.0990091218799592,278.85317924622,0.04027647025785653,1.1743485571918964e-05,0.0030600791813647594
2013-03-19,0.5,0.3892618099107887,150.0,54.941870300852635,46.38680486800444,283.1732240454246,100634.96874882746,15.20770453366588,0.07290570634244037,280.8846403145712,0.04235911959842432,0.00023937382711388772,0.0029561491936474127
2013-03-20,0.5,0.3447128999536211,729.0158383933906,296.75284378678975,34.35458284128229,284.23750003199893,100721.08163460721,14.832678206190804,0.07465988279037769,276.63333454831167,0.08332401960173041,0.0007412982623620531,0.003075503382285359
2013-03-21,1.0491124401597884,0.714042898836428,714.6348944493999,225.9101653491833,37.05636717653898,286.97959346490177,100551.21255739903,18.434756062438257,0.10781425188169501,280.1466995345295,0.10343135041932451,9.930729606803249e-06,0.0038021736122330167
2013-03-22,2.2044711192722586,1.4366540069679146,812.0020973671311,251.39994150701537,39.533742255169656,284.3718991012996,100007.80024756589,13.212253552199986,0.08664320555344855,278.6715066716234,0.22727770194683888,0.0011516964428468105,0.0031658720147780223
2013-03-23,0.7249767769512157,0.47043675448463096,571.9638322564069,185.37014009670406,36.31059307109634,282.7446444849181,100915.425059957,14.83975079366998,0.05931822666046918,278.6420983221524,0.1025690526646611,0.0004811245454624699,0.003371455117120159
2013-03-24,2.5748314813864472,1.4553080989007146,981.0454344966224,353.6240256561332,36.999682489760005,286.5690983973032,100782.74030026571,19.703444126631716,0.10174779811905527,280.78483368341193,0.22142801493027517,3.664514230812636e-05,0.003760292164878582
2013-03-25,5.01536942541178,3.7955120790715675,1467.5871509367585,535.5576760704221,16.157379628105367,280.28159878561746,101343.54020454346,14.123426791152623,0.05292223212342008,272.80579914198114,0.4068941296284501,0.00014291330801927414,0.0026718124352720697
2013-03-26,6.435991390473792,4.7581058476441065,1342.2955213489472,370.82797320232197,24.96409359028918,283.66811599972016,100051.74549434995,16.2903557100076,0.07233581747436935,281.36627246995783,0.5503572911380618,0.00010188082545228749,0.0028029822577194247
2013-03-27,4.1220066130350475,2.6127303439507448,904.4187027335628,361.0462999345155,21.53653395537064,286.51452593988824,100961.80985735588,15.375494690533163,0.11593787061355237,281.3481611521932,0.3541518927578203,0.0004378629861427555,0.0026654892560578243
2013-03-28,7.8118337245543925,4.85510742700787,1490.3919022029995,572.6462002133605,15.502371333131366,281.94606543175786,100483.09324658671,19.607160432845323,0.11674800405951376,275.143859442586,0.6401059542903209,0.000300462026002966,0.002362053979838527
2013-03-29,6.898856391227657,4.962102813864971,1975.4548919258314,982.9170513263745,10.512779047571822,279.97157861067774,100784.94153982782,18.600420071235458,0.06415346416855865,272.55732143598175,0.5544688202126675,1.3463801588951713e-05,0.0026525852762346895
2013-03-30,8.631734556197966,5.58368334187378,2310.221743276701,1094.3367317391726,12.940034965764452,283.1928703408796,100235.64369893883,12.02707215063064,0.09224801811247726,278.73264427765463,0.690808911759447,0.0006529902740918692,0.0015143526349768312
2013-03-31,9.834322308683731,6.7026622947750685,1944.4080992291567,907.6570876518372,16.45487110441321,282.456962767595,100538.46736390545,19.923149189199965,0.03146822450605874,275.6350914994191,0.8273597546253981,0.00046103634902002497,0.0016862183636062304
2013-04-01,6.894074493469692,4.28009443739309,1887.5886354397057,606.6617785067996,8.820034112371808,282.38667219200596,100744.545882891,23.31643896534994,0.06225493835365843,277.02555980280727,0.5528334485306178,0.00045083497848289264,0.002110609570318129
2013-04-02,10.886007501205324,7.576865624469606,1896.450360512874,934.6641896618795,19.528422334186196,283.4242488257095,99872.58439666402,14.546188896392614,0.09101149684331936,280.5262950989035,0.8811332081748092,0.0003186328523603048,0.0024185312407817476
2013-04-03,7.481601659844811,5.362013592746146,1918.0608478990398,903.5944830166535,18.194422275974976,283.8644468639707,100469.49118583224,17.755467590750737,0.08343661008588919,276.2604071716412,0.6092483882907497,6.993216002048867e-05,0.002635283267689765
2013-04-04,7.4497082151454475,4.519746054949827,1568.3881735982989,397.57306550049327,14.924745050594787,282.9777020611781,101345.94807229353,15.72351046161888,0.03761936071442718,278.41021733556863,0.6053687724468957,0.00013133013531803096,0.0022673524415674977
2013-04-05,2.862707665246945,1.738225034699156,881.9788626768168,255.09637536052784,40.01135552780497,280.8137269677079,100179.16120571239,13.657499025523261,0.10560018231512473,274.37371091406345,0.25979237618026235,0.000903714563339464,0.0020982205508825627
2013-04-06,3.6076786776280994,2.763726326438481,933.6680191374612,426.84143423394795,38.439844804554134,283.9812217336685,100568.03542840017,12.092768115003423,0.10745853096111466,278.57055219728403,0.2924698386504225,6.889995608342312e-05,0.002988471312633075
2013-04-07,5.075962798457795,2.9874974839140793,1396.7726437859003,626.1760927607812,14.565079927937175,282.8438034791673,100347.16069407923,17.874973749235803,0.061183770586448964,276.1123849612047,0.4248463698868772,0.00036001371742500434,0.002404380994624629
2013-04-08,8.154098683741157,6.174623840827313,1877.6202631842955,824.5672655860764,14.388472852001827,280.1941741481873,100388.84038868012,9.080663413113324,0.08308758396084859,273.2912761420258,0.6599695016960824,0.0002442549039309531,0.0023033583630296083
2013-04-09,8.951309805417717,6.781473489627626,1960.8676169293149,577.3351199863705,15.30357309389759,279.56709845848786,101000.0382340277,12.75412305586138,0.14397335748056816,272.99286931732956,0.7516094168110126,0.0002277307907509257,0.002096778288477669
2013-04-10,9.331160594247546,5.680086689744859,1819.1287552070426,479.7636838811226,23.788538977910747,276.990562623286,99021.15340326384,17.866249531835987,0.1072058442691583,270.82327434598494,0.7565269853925456,0.00034559787234876766,0.00200587622686829
2013-04-11,8.09473764329001,4.658088435350709,1986.5513202324444,644.2550415239361,23.599663921640627,284.6585929323011,101284.02337305508,14.57642565768285,0.06698753251123601,281.6071109617859,0.6869267171698503,0.0013174257822970096,0.002281541939196569
2013-04-12,7.597464188306212,5.904057462996267,1171.8605664805007,318.3797406176195,21.28721352573418,281.6140903446348,100561.12360706029,13.239062915993728,0.07011797034331357,278.12873471784746,0.6313985625177627,0.00012181156605915097,0.0034676375861755477
2013-04-13,6.494490343474886,3.8820157660900065,1377.0786352654225,614.6377771495773,30.18146441488077,281.5566269954364,99999.57605148609,14.051091664719541,0.06422194737818546,275.66267510904476,0.5536293975427234,0.001552619923877324,0.0026857345888952346
2013-04-14,3.00098356254156,1.99456663399817,1282.0340101694076,371.06139710544596,21.05142216106451,288.36733928773236,100791.79342909897,16.29588528485071,0.06249317126076848,284.2850946639114,0.26596796429674235,0.0001618604906200085,0.004169454556689135
2013-04-15,5.809379807135005,3.653398031171697,990.3481722555225,467.33588389342145,29.33409285470585,284.752229445766,100602.120274799,11.496008918901177,0.06823886163955202,278.00620837995297,0.47767228260274075,0.00014173656607861118,0.00397130132988414
2013-04-16,5.416637371864522,3.5033097774642874,1145.744261918671,297.55405977883584,22.09945350512283,283.70361502070676,100395.73304027588,8.72641483828615,0.09624107509554441,276.64442817145164,0.4632577311529176,4.0779636417452155e-05,0.0038687829920317977
2013-04-17,3.5949034344973745,2.393049415437826,732.55327181221,329.5512255558524,21.100060807434666,285.19470966160736,100105.8020767084,16.428158956268298,0.10021356390577046,277.98455589460247,0.2962343327344468,0.00015492471422316745,0.003681831837698324
2013-04-18,1.7599063429717612,1.295066650543733,809.9875644691544,282.51923958347726,39.167838925001725,283.22400871011797,100521.14058013378,19.71501656693234,0.07055773365208054,277.7121164491909,0.16638536325420783,0.0011895948805108634,0.003491158679572724
2013-04-19,5.104837600111411,3.339649661749979,1294.1940738137923,630.3428577355975,23.653756128418657,286.6435506120327,100285.78913256446,15.379118923499714,0.058100519742245026,278.96010617934877,0.42856259814272335,3.5290994862539114e-05,0.0033633277777865775
2013-04-20,7.106204387778696,4.388272329972462,1538.0055428031808,479.97459802082875,25.255989042679683,283.02564000607504,99376.82002909755,15.696191419081032,0.07559740750394282,279.60734195183005,0.5832930504978284,0.00010743614778946623,0.003276807206589966
2013-04-21,9.417955766753597,5.843801340411567,2105.5138050703817,770.1291510200125,6.684650490310212,285.38617460554025,101210.36118018781,19.18355183176702,0.01,280.48565978361245,0.7557262038900416,0.00023687918401245608,0.001831623430502108
2013-04-22,7.246728007091827,4.43859325275595,2153.985579016241,873.2714126523312,22.27917477384937,282.5753872615148,99874.69952351986,8.457732750064789,0.106831354103639,277.9474140256233,0.5986771480735341,8.095602186389206e-05,0.0019066421238945557
2013-04-23,4.422810237382983,3.0588121436930393,1006.5504760784419,364.7052298798974,35.2151810207285,288.7224704995878,100138.68010857455,8.402185597705824,0.05551158758072667,284.41981724255896,0.3914704777525726,0.00043459290290659365,0.0018458615796798365
2013-04-24,2.014314398207415,1.353773703843149,920.1876633751906,377.6797931128236,20.781786174167728,286.7730198971056,101216.70294864122,10.511717444443512,0.05787777919669495,279.7582116200768,0.20242056527468097,0.0012456951237345562,0.002239674846168978
2013-04-25,4.278799700716195,3.191684957798032,850.6683743518527,343.07269827423994,28.851790074455003,283.9884558656132,100737.83918888588,7.002679385807473,0.06178444529068777,279.88287652000383,0.35196603479789834,0.0005834680534045119,0.003330445255680367
2013-04-26,7.340131281567445,5.016446824597942,1719.0492829512064,754.3206192588908,19.889147758452616,284.49498461072255,100613.38568422761,8.57712279534867,0.058713554952159575,281.1384901089142,0.6177008089108375,0.0001916606618812088,0.0027243184285740156
2013-04-27,7.114737534630154,5.019437375350836,1480.111673273022,609.9584639273356,13.788507493161887,286.1180682085474,99547.39355829691,6.850864837409982,0.08076553210050882,281.52933214408563,0.5785672203183906,0.0005623777906779179,0.002880688095592685
2013-04-28,4.732812002191294,2.802464112554691,1113.0741099255858,321.452639818366,27.378156756773965,286.14482879001827,99974.5388984431,8.295009489578437,0.13124428819750616,279.8747961356859,0.40325781383144177,0.00010871998993009945,0.0033356297384811366
2013-04-29,6.394045843576958,4.483218215292588,1936.3580921349983,906.0259268068868,20.5044234529222,283.7785365486067,100903.73492313559,11.35547506891368,0.059074570288453004,281.63432511788244,0.5159848978841614,0.000142845634115223,0.00320747054439878
2013-04-30,6.847166538815401,4.385364016217205,1683.348942487597,761.4066738752279,25.863798104583804,283.726346302394,100731.12603466456,14.43872005628761,0.07882841320848202,281.460125235574,0.5569591418232894,0.0002307433655344386,0.0032693601566501107
