date,albedo_wsb,station
2013-07-21,0.31479876615169144,tabuk
2013-07-22,0.30585753942467886,tabuk
2013-07-23,0.32578155631712113,tabuk
2013-07-24,0.3206495003780555,tabuk
2013-07-25,0.31860618527611595,tabuk
2013-07-26,0.31651733555653433,tabuk
2013-07-27,0.3205807390767784,tabuk
2013-07-28,0.3160804836373036,tabuk
2013-07-29,0.3181602670972897,tabuk
2013-07-30,0.30401082786583933,tabuk
2013-07-31,0.30883722761582827,tabuk
2013-08-01,0.2847861090893297,tabuk
2013-08-02,0.2738211244910399,tabuk
2013-08-03,0.30113051154976683,tabuk
2013-08-04,0.3055280436254775,tabuk
2013-08-05,0.30577841377860504,tabuk
2013-08-06,0.30629552918564884,tabuk
2013-08-07,0.30808641767287953,tabuk
2013-08-08,0.31368377980294004,tabuk
2013-08-09,0.29668326988464255,tabuk
2013-08-10,0.3131227386203239,tabuk
2013-08-11,0.3031790606083822,tabuk
2013-08-12,0.3189154723111536,tabuk
2013-08-13,0.3147644188360574,tabuk
2013-08-14,0.3178054191412569,tabuk
2013-08-15,0.30896044369169406,tabuk
2013-08-16,0.3010982495615395,tabuk
2013-08-17,0.3141142055358136,tabuk
2013-08-18,0.30050919644600305,tabuk
2013-08-19,0.2997475565772132,tabuk
2013-08-20,0.2899851515737886,tabuk
2013-08-21,0.2904767938876823,tabuk
2013-08-22,0.30644551511416684,tabuk
2013-08-23,0.305691596210633,tabuk
2013-08-24,0.31352421353439114,tabuk
2013-08-25,0.3252386571785457,tabuk
2013-08-26,0.3235059418034709,tabuk
2013-08-27,0.311658737621786,tabuk
2013-08-28,0.3155540174501887,tabuk
2013-08-29,0.3070615288957025,tabuk
2013-08-30,0.3123232632138733,tabuk
2013-08-31,0.31062648408920435,tabuk
2013-09-01,0.30067914539029533,tabuk
2013-09-02,0.29665407243289,tabuk
2013-09-03,0.2901351216837719,tabuk
2013-09-04,0.28070140303464564,tabuk
2013-09-05,0.288741462314158,tabuk
2013-09-06,0.2945333495180609,tabuk
2013-09-07,0.29483306874123605,tabuk
2013-09-08,0.26719426483586456,tabuk
2013-09-09,0.27991323534843804,tabuk
2013-09-10,0.27418280854583943,tabuk
2013-09-11,0.27673608004607364,tabuk
2013-09-12,0.30036907420072645,tabuk
2013-09-13,0.27320326298480324,tabuk
2013-09-14,0.28862849431747495,tabuk
2013-09-15,0.28688450317665526,tabuk
2013-09-16,0.29709404537412815,tabuk
2013-09-17,0.2852682646659146,tabuk
2013-09-18,0.28686192761608753,tabuk
2013-09-19,0.29360778525927805,tabuk
2013-09-20,0.2859474951057121,tabuk
2013-09-21,0.28388775300093355,tabuk
2013-09-22,0.28281132292036426,tabuk
2013-09-23,0.27369883638216813,tabuk
2013-09-24,0.30142506668993374,tabuk
2013-09-25,0.29008719732291677,tabuk
2013-09-26,0.2721724299933525,tabuk
2013-09-27,0.282025060010792,tabuk
2013-09-28,0.2747544433132078,tabuk
2013-09-29,0.29940783798317394,tabuk
2013-09-30,0.2768731697942874,tabuk
2013-10-01,0.2783863889695952,tabuk
2013-10-02,0.2656217596919166,tabuk
2013-10-03,0.27546808301153125,tabuk
2013-10-04,0.28708348811987705,tabuk
2013-10-05,0.28567143431230874,tabuk
2013-10-06,0.28682846512254223,tabuk
2013-10-07,0.2666205609002971,tabuk
2013-10-08,0.2713290074437083,tabuk
2013-10-09,0.272232414097347,tabuk
2013-10-10,0.26845586034919144,tabuk
2013-10-11,0.2576379245624789,tabuk
2013-10-12,0.2617924847415061,tabuk
2013-10-13,0.25063022698018933,tabuk
2013-10-14,0.2709597301007714,tabuk
2013-10-15,0.2456255785690962,tabuk
2013-10-16,0.26329739832397614,tabuk
2013-10-17,0.2738299723021545,tabuk
2013-10-18,0.2594730853615412,tabuk
2013-10-19,0.24988739814102667,tabuk
2013-10-20,0.2551228783071131,tabuk
2013-10-21,0.2618535256350735,tabuk
2013-10-22,0.25298686481912086,tabuk
2013-10-23,0.2701022725724548,tabuk
2013-10-24,0.27321635958178125,tabuk
2013-10-25,0.24023561808786925,tabuk
2013-10-26,0.24707996372495966,tabuk
2013-10-27,0.24416964932735283,tabuk
2013-10-28,0.24266410549898923,tabuk
2013-10-29,0.25860596378271217,tabuk
2013-10-30,0.27695395241091103,tabuk
2013-10-31,0.27561578687017857,tabuk
2013-11-01,0.2775481349452693,tabuk
2013-11-02,0.2652270797696883,tabuk
2013-11-03,0.26565304301813586,tabuk
2013-11-04,0.24457905716294603,tabuk
2013-11-05,0.25826904625151376,tabuk
2013-11-06,0.2539109005037018,tabuk
2013-11-07,0.27482421355542397,tabuk
2013-11-08,0.2799395644975109,tabuk
2013-11-09,0.25537617427801584,tabuk
2013-11-10,0.2558635544142289,tabuk
2013-11-11,0.2544110661063147,tabuk
2013-11-12,0.2666169788027789,tabuk
2013-11-13,0.2875403770334812,tabuk
2013-11-14,0.25479758059472396,tabuk
2013-11-15,0.24940132604147194,tabuk
2013-11-16,0.24531327977108283,tabuk
2013-11-17,0.24261487870553822,tabuk
2013-11-18,0.25266511718537177,tabuk
2013-11-19,0.23666225178430073,tabuk
2013-11-20,0.24561372697934375,tabuk
2013-11-21,0.22742525576155728,tabuk
2013-11-22,0.2311575776199995,tabuk
2013-11-23,0.25126404713107714,tabuk
2013-11-24,0.24943892548436006,tabuk
2013-11-25,0.22978373993861664,tabuk
2013-11-26,0.20550428945910024,tabuk
2013-11-27,0.22344075737272323,tabuk
2013-11-28,0.2280943052613744,tabuk
2013-11-29,0.23609328266204715,tabuk
2013-11-30,0.2379951823723607,tabuk
2013-12-01,0.26510804966286566,tabuk
2013-12-02,0.2599873860533145,tabuk
2013-12-03,0.24535763445267425,tabuk
2013-12-04,0.2514589465359988,tabuk
2013-12-05,0.22634050186862745,tabuk
2013-12-06,0.2385033095664471,tabuk
2013-12-07,0.23745252784628765,tabuk
2013-12-08,0.24792835314059403,tabuk
2013-12-09,0.2633130740649831,tabuk
2013-12-10,0.2617488107720502,tabuk
2013-12-11,0.22317916113007086,tabuk
2013-12-12,0.24344848805277283,tabuk
2013-12-13,0.2239102868681274,tabuk
2013-12-14,0.21777650714290017,tabuk
2013-12-15,0.21367396218823165,tabuk
2013-12-16,0.23694085495091977,tabuk
2013-12-17,0.2298518035307159,tabuk
2013-12-18,0.234596726223299,tabuk
2013-12-19,0.22907115435671427,tabuk
2013-12-20,0.24463529951008764,tabuk
2013-12-21,0.2408751818576666,tabuk
2013-12-22,0.23369359838209933,tabuk
2013-12-23,0.247464207641639,tabuk
2013-12-24,0.24484609359809364,tabuk
2013-12-25,0.22277765447294173,tabuk
2013-12-26,0.2039481939943567,tabuk
2013-12-27,0.21004564376038048,tabuk
2013-12-28,0.22297294880977295,tabuk
2013-12-29,0.22301160735036998,tabuk
2013-12-30,0.2350711331497826,tabuk
2013-12-31,0.23604995997658804,tabuk
2014-01-01,0.23551178444601814,tabuk
2014-01-02,0.23573878649189367,tabuk
2014-01-03,0.23813367496893173,tabuk
2014-01-04,0.2440143167425296,tabuk
2014-01-05,0.2692054464185467,tabuk
2014-01-06,0.23790987073358674,tabuk
2014-01-07,0.22006498604220157,tabuk
2014-01-08,0.22519795983092017,tabuk
2014-01-09,0.21141085544430793,tabuk
2014-01-10,0.23783714326799615,tabuk
2014-01-11,0.23142803133144793,tabuk
2014-01-12,0.24077824866459846,tabuk
2014-01-13,0.23952784155243487,tabuk
2014-01-14,0.23140766093261017,tabuk
2014-01-15,0.22518591417709785,tabuk
2014-01-16,0.22848809310980336,tabuk
2014-01-17,0.23151272498292402,tabuk
2014-01-18,0.2146454368631848,tabuk
2014-01-19,0.23629587191027054,tabuk
2014-01-20,0.251173824109009,tabuk
2014-01-21,0.2660576986888109,tabuk
2014-01-22,0.27098014415218646,tabuk
2014-01-23,0.2518731954647058,tabuk
2014-01-24,0.256594567941029,tabuk
2014-01-25,0.25251315276963027,tabuk
2014-01-26,0.2289476895179974,tabuk
2014-01-27,0.22345133568794825,tabuk
2014-01-28,0.23265809032637172,tabuk
2014-01-29,0.2518514083933602,tabuk
2014-01-30,0.2547913262370914,tabuk
2014-01-31,0.25100549140013895,tabuk
2014-02-01,0.2552151950440714,tabuk
2014-02-02,0.2295401763471335,tabuk
2014-02-03,0.25993025252254104,tabuk
2014-02-04,0.25137650527233796,tabuk
2014-02-05,0.25319411071600223,tabuk
2014-02-06,0.24568730561238514,tabuk
2014-02-07,0.24755334656571476,tabuk
2014-02-08,0.23005648504811368,tabuk
2014-02-09,0.26096247338511736,tabuk
2014-02-10,0.24775454335161123,tabuk
2014-02-11,0.2668205508137567,tabuk
2014-02-12,0.25413615101317727,tabuk
2014-02-13,0.24829204832228813,tabuk
2014-02-14,0.25023405991101066,tabuk
2014-02-15,0.2638947819329712,tabuk
2014-02-16,0.2701396859348023,tabuk
2014-02-17,0.27081110675730213,tabuk
2014-02-18,0.24234923418976773,tabuk
2014-02-19,0.24989714192123524,tabuk
2014-02-20,0.2496112001862204,tabuk
2014-02-21,0.25056784136492094,tabuk
2014-02-22,0.2524560349028736,tabuk
2014-02-23,0.2516511471844203,tabuk
2014-02-24,0.27071784626485434,tabuk
2014-02-25,0.2737781768321977,tabuk
2014-02-26,0.26542882144276764,tabuk
2014-02-27,0.29385424026528423,tabuk
2014-02-28,0.2692409617879273,tabuk
2014-03-01,0.25687986672595364,tabuk
2014-03-02,0.25855380294563657,tabuk
2014-03-03,0.26899793742763345,tabuk
2014-03-04,0.27161150378270127,tabuk
2014-03-05,0.24800426147477608,tabuk
2014-03-06,0.2669153512957131,tabuk
2014-03-07,0.2881358915229656,tabuk
2014-03-08,0.29169275660798105,tabuk
2014-03-09,0.28448774481839245,tabuk
2014-03-10,0.27694750494068776,tabuk
2014-03-11,0.26710351365352447,tabuk
2014-03-12,0.27031200263344246,tabuk
2014-03-13,0.2718931821188328,tabuk
2014-03-14,0.26993598799498897,tabuk
2014-03-15,0.2481690002617963,tabuk
2014-03-16,0.2813466148868504,tabuk
2014-03-17,0.27984861830953056,tabuk
2014-03-18,0.25256796135802234,tabuk
2014-03-19,0.25168565836684653,tabuk
2014-03-20,0.24489218282035696,tabuk
2014-03-21,0.24223244365783758,tabuk
2014-03-22,0.24695397879374073,tabuk
2014-03-23,0.2702998285666514,tabuk
2014-03-24,0.26746738388875124,tabuk
2014-03-25,0.2685647417177948,tabuk
2014-03-26,0.29331410988618434,tabuk
2014-03-27,0.28696192903830553,tabuk
2014-03-28,0.2779364363166071,tabuk
2014-03-29,0.27362671785669135,tabuk
2014-03-30,0.25605434284939627,tabuk
2014-03-31,0.2511710456955039,tabuk
2014-04-01,0.25815564305789235,tabuk
2014-04-02,0.26534761641380245,tabuk
2014-04-03,0.2677103610987014,tabuk
2014-04-04,0.2975056391654588,tabuk
2014-04-05,0.32352567218932554,tabuk
2014-04-06,0.3121908430906353,tabuk
2014-04-07,0.29735173525481784,tabuk
2014-04-08,0.2925293825137903,tabuk
2014-04-09,0.28814719828899693,tabuk
2014-04-10,0.29963640570931477,tabuk
2014-04-11,0.3069998575232648,tabuk
2014-04-12,0.284763573810718,tabuk
2014-04-13,0.2834554909802686,tabuk
2014-04-14,0.2729189902434995,tabuk
2014-04-15,0.2884246930603031,tabuk
2014-04-16,0.29820277533311895,tabuk
2014-04-17,0.2994596912795648,tabuk
2014-04-18,0.32755065950234147,tabuk
2014-04-19,0.26653066481198506,tabuk
2014-04-20,0.26025274440867163,tabuk
2014-04-21,0.25818520898627234,tabuk
2014-04-22,0.2625492747170211,tabuk
2014-04-23,0.26680432035164664,tabuk
2014-04-24,0.27504100114450214,tabuk
2014-04-25,0.28177354434677016,tabuk
2014-04-26,0.3062526680763363,tabuk
2014-04-27,0.2987461840224575,tabuk
2014-04-28,0.30360725601822963,tabuk
2014-04-29,0.30145813465160265,tabuk
2014-04-30,0.3131880709047376,tabuk
2014-05-01,0.2902351851797119,tabuk
2014-05-02,0.3107091076423021,tabuk
2014-05-03,0.3054997875393195,tabuk
2014-05-04,0.2867916176900643,tabuk
2014-05-05,0.3007800865455472,tabuk
2014-05-06,0.2967773802784348,tabuk
2014-05-07,0.29588343004824835,tabuk
2014-05-08,0.29876478011456514,tabuk
2014-05-09,0.26613144559655266,tabuk
2014-05-10,0.28118850629725095,tabuk
2014-05-11,0.2743253674127911,tabuk
2014-05-12,0.29795125787107646,tabuk
2014-05-13,0.3011740421260092,tabuk
2014-05-14,0.31543690591449797,tabuk
2014-05-15,0.3070767054366896,tabuk
2014-05-16,0.31271602586075803,tabuk
2014-05-17,0.3080944127821104,tabuk
2014-05-18,0.28921489795984895,tabuk
2014-05-19,0.31223302004905573,tabuk
2014-05-20,0.3246112604954581,tabuk
2014-05-21,0.33604491853554996,tabuk
2014-05-22,0.3389190664361359,tabuk
2014-05-23,0.31962096474259993,tabuk
2014-05-24,0.31525984751124025,tabuk
2014-05-25,0.3033676114154307,tabuk
2014-05-26,0.30474089357728273,tabuk
2014-05-27,0.33029637781862026,tabuk
2014-05-28,0.3104608322692867,tabuk
2014-05-29,0.31871861979505145,tabuk
2014-05-30,0.3131557900571164,tabuk
2014-05-31,0.30878893598005863,tabuk
2014-06-01,0.31409804796051854,tabuk
2014-06-02,0.30222477111041085,tabuk
2014-06-03,0.3213946828130306,tabuk
2014-06-04,0.3158109693496992,tabuk
2014-06-05,0.31737686459300474,tabuk
2014-06-06,0.3052836356711949,tabuk
2014-06-07,0.3272705269258949,tabuk
2014-06-08,0.3153878869252147,tabuk
2014-06-09,0.3181207603353735,tabuk
2014-06-10,0.32750567022491506,tabuk
2014-06-11,0.3468679017940488,tabuk
2014-06-12,0.3457815585348915,tabuk
2014-06-13,0.3194393285606473,tabuk
2014-06-14,0.30154724290596835,tabuk
2014-06-15,0.3149876096583678,tabuk
2014-06-16,0.31611201961489005,tabuk
2014-06-17,0.3296659837819318,tabuk
2014-06-18,0.31927254614274475,tabuk
2014-06-19,0.3430207331816689,tabuk
2014-06-20,0.3327967800610889,tabuk
2014-06-21,0.32717474816242237,tabuk
2014-06-22,0.33959103764622667,tabuk
2014-06-23,0.32740951098863175,tabuk
2014-06-24,0.32058256168819943,tabuk
2014-06-25,0.31842204852378336,tabuk
2014-06-26,0.30125077366934583,tabuk
2014-06-27,0.30834978404093927,tabuk
2014-06-28,0.28868569740485434,tabuk
2014-06-29,0.28356189810817084,tabuk
2014-06-30,0.28736628310600626,tabuk
2014-07-01,0.31023829308840517,tabuk
2014-07-02,0.3065303250909267,tabuk
2014-07-03,0.3176104920448153,tabuk
2014-07-04,0.31306520998969445,tabuk
2014-07-05,0.31774963291989466,tabuk
2014-07-06,0.320579894513749,tabuk
2014-07-07,0.3142186008171699,tabuk
2014-07-08,0.3278438388674698,tabuk
2014-07-09,0.32951118866253226,tabuk
2014-07-10,0.32815267088396194,tabuk
2014-07-11,0.33194493553866666,tabuk
2014-07-12,0.31555192445666025,tabuk
2014-07-13,0.3008901706729645,tabuk
2014-07-14,0.3246269127341266,tabuk
2014-07-15,0.3156904715171095,tabuk
2014-07-16,0.33817740009153163,tabuk
2014-07-17,0.3045310241526804,tabuk
2014-07-18,0.2916397335357441,tabuk
2014-07-19,0.2830948811939827,tabuk
2014-07-20,0.29640771335152655,tabuk
2014-07-21,0.3132872265935738,tabuk
2014-07-22,0.3179006698449964,tabuk
2014-07-23,0.3203266224499062,tabuk
2014-07-24,0.31910603075581573,tabuk
2014-07-25,0.30443051325386544,tabuk
2014-07-26,0.30215717156820254,tabuk
2014-07-27,0.2903002772014577,tabuk
2014-07-28,0.3175025792392217,tabuk
2014-07-29,0.3140716642967346,tabuk
2014-07-30,0.30468024278245176,tabuk
2014-07-31,0.29607519525977277,tabuk
2014-08-01,0.2978406186943397,tabuk
2014-08-02,0.3120877687315124,tabuk
2014-08-03,0.3142711660796418,tabuk
2014-08-04,0.324799810654462,tabuk
2014-08-05,0.31948559000181886,tabuk
2014-08-06,0.3054911781880328,tabuk
2014-08-07,0.31454550323413677,tabuk
2014-08-08,0.31993224557759303,tabuk
2014-08-09,0.32343042888837387,tabuk
2014-08-10,0.3160397848737285,tabuk
2014-08-11,0.30959676706278133,tabuk
2014-08-12,0.31591358894803906,tabuk
2014-08-13,0.3195919840989067,tabuk
2014-08-14,0.3149097362242665,tabuk
2014-08-15,0.318546572771905,tabuk
2014-08-16,0.3044293188761222,tabuk
2014-08-17,0.29267952183646223,tabuk
2014-08-18,0.2935562028247158,tabuk
2014-08-19,0.2982300480937563,tabuk
2014-08-20,0.2984210729985718,tabuk
2014-08-21,0.2824997312065722,tabuk
2014-08-22,0.2721500396308239,tabuk
2014-08-23,0.29531688803751127,tabuk
2014-08-24,0.28762445824133986,tabuk
2014-08-25,0.3001485404645232,tabuk
2014-08-26,0.3084290394671524,tabuk
2014-08-27,0.303243262715953,tabuk
2014-08-28,0.2934541489868638,tabuk
2014-08-29,0.2690481015195782,tabuk
2014-08-30,0.2867749498524148,tabuk
2014-08-31,0.2745039247843999,tabuk
2014-09-01,0.2820386643568074,tabuk
2014-09-02,0.3031551333070267,tabuk
2014-09-03,0.2727242946413944,tabuk
2014-09-04,0.26003131492627235,tabuk
2014-09-05,0.2906995822786895,tabuk
2014-09-06,0.3025841506152092,tabuk
2014-09-07,0.29761320215052495,tabuk
2014-09-08,0.3205550872646835,tabuk
2014-09-09,0.3027972662111564,tabuk
2014-09-10,0.31279919522661465,tabuk
2014-09-11,0.3039406897339791,tabuk
2014-09-12,0.2855646546925305,tabuk
2014-09-13,0.283609256215862,tabuk
2014-09-14,0.27789680957258295,tabuk
2014-09-15,0.29054595388441623,tabuk
2014-09-16,0.28245981607375914,tabuk
2014-09-17,0.3039075182101056,tabuk
2014-09-18,0.2817406025051495,tabuk
2014-09-19,0.2780001264431561,tabuk
2014-09-20,0.2754195733592666,tabuk
2014-09-21,0.2933714178665526,tabuk
2014-09-22,0.3014918340648244,tabuk
2014-09-23,0.291356885640218,tabuk
2014-09-24,0.28061012204309194,tabuk
2014-09-25,0.3018702217956296,tabuk
2014-09-26,0.28521895722141827,tabuk
2014-09-27,0.2535600260865253,tabuk
2014-09-28,0.2728278899248784,tabuk
2014-09-29,0.25956759501600357,tabuk
2014-09-30,0.26937857993116315,tabuk
2014-10-01,0.2551778676412634,tabuk
2014-10-02,0.2526561092499493,tabuk
2014-10-03,0.2762874793864696,tabuk
2014-10-04,0.2747481554116807,tabuk
2014-10-05,0.26807564100498127,tabuk
2014-10-06,0.25408099873128515,tabuk
2014-10-07,0.2731371275741582,tabuk
2014-10-08,0.27306570757609205,tabuk
2014-10-09,0.2655855566268375,tabuk
2014-10-10,0.26251487630487425,tabuk
2014-10-11,0.2639140970888196,tabuk
2014-10-12,0.2592246556998556,tabuk
2014-10-13,0.2738548829997941,tabuk
2014-10-14,0.2613887388387158,tabuk
2014-10-15,0.25296169501613475,tabuk
2014-10-16,0.26208487143172154,tabuk
2014-10-17,0.2459026335377294,tabuk
2014-10-18,0.24028002467456738,tabuk
2014-10-19,0.26537797696911863,tabuk
2014-10-20,0.2760465182419519,tabuk
2014-10-21,0.2654056402221706,tabuk
2014-10-22,0.27154013770628416,tabuk
2014-10-23,0.26181227437623483,tabuk
2014-10-24,0.24664698221860343,tabuk
2014-10-25,0.2721425527119705,tabuk
2014-10-26,0.25455604724482783,tabuk
2014-10-27,0.25098055399516095,tabuk
2014-10-28,0.2438658327113163,tabuk
